LBA,Frequency
1235861504,1
1235795968,1
1235927040,1
228003840,3
227938304,3
2982387712,1
2982453248,1
849543168,1
2982846464,1
2982912000,1
2982780928,1
2982649856,1
2982715392,1
2982584320,1
2982518784,1
849608704,1
849674240,1
849870848,1
849936384,1
849739776,1
849805312,1
1794547712,1
1905135616,1
1905070080,1
1904807936,1
1904939008,1
1904873472,1
1905004544,1
2895228928,2
2895163392,2
2895097856,2
2895491072,2
2895294464,2
2895360000,2
2895425536,2
1905201152,1
2895622144,2
2895556608,2
2425360384,1
2425688064,1
2425753600,1
2425622528,1
1678225408,1
2425425920,1
2425556992,1
1678159872,1
2425491456,1
1678290944,1
1678028800,1
1678094336,1
1677963264,1
2552090624,1
2552156160,1
2552221696,1
2543640576,1
2543706112,1
2543771648,1
2543968256,1
2544033792,1
2544099328,1
2543837184,1
2552287232,1
2552418304,1
2552483840,1
2543902720,1
2552352768,1
1016823808,4
1016758272,4
3013955584,2
3013890048,2
3014021120,2
3014086656,2
3014152192,2
3014348800,2
3014283264,2
3014217728,2
3014414336,2
3171291136,4
3171323904,6
3171332096,7
3171401728,6
503713792,15
16247038976,6
16247039488,8
244367360,38
16247040000,11
3171422208,6
3171553280,5
3171618816,5
2597498880,1
487927808,1
503681024,1
486252544,1
3171897344,5
1856876544,15
430977024,7
264024064,11
398389248,5
1993945088,1
219357184,7
16275345408,13
3172208640,5
3172347904,7
3172433920,6
3172495360,7
3172524032,5
3172651008,6
3172679680,5
3172712448,9
3172741120,8
274763776,22
1257238528,12
3173060608,6
3173089280,5
3173122048,7
3173154816,5
3173306368,6
3173347328,2
3173376000,5
650051584,3
3173564416,4
3173625856,5
3173748736,8
3173781504,8
3173810176,9
3173871616,10
3173900288,9
3173928960,5
3173933056,10
3173965824,5
3173994496,9
3174027264,8
3174055936,7
3174113280,6
3174117376,9
3174121472,6
3174150144,6
3174211584,6
3174240256,6
3174273024,3
3174297600,9
3174301696,8
3174334464,5
3174338560,4
3174367232,4
3174395904,4
3174428672,6
3174457344,7
3174486016,7
3174514688,8
3174518784,7
3174551552,7
3174580224,6
3174584320,7
3174617088,7
650055680,2
3174674432,9
3174707200,4
3174711296,8
3174744064,7
3174772736,6
3174801408,5
3174891520,6
3174895616,3
3174899712,6
3174928384,3
3174989824,2
3175018496,6
3175047168,7
3175075840,8
3175112704,6
3175145472,4
3175174144,6
3175235584,6
3175260160,6
3175264256,4
3175292928,6
3175297024,7
3175309312,4
3175497728,9
3175526400,9
3175534592,3
3175653376,4
3175682048,6
3175714816,5
3175780352,4
3175899136,4
3175936000,1
2626449408,13
3176124416,6
16275349504,16
3176189952,5
219361280,2
3176239104,6
16275353600,16
2282102784,1
3176255488,4
3176292352,7
3176325120,7
3176386560,6
3176415232,6
3176448000,4
219365376,7
16222289920,9
3176509440,5
3176542208,5
3176570880,5
3176632320,2
2282106880,3
3176636416,7
3176669184,5
3176759296,5
3176914944,5
3177000960,7
3177005056,6
3177033728,4
3177230336,8
3177295872,4
3177324544,9
3177357312,6
3177385984,8
3177447424,7
3177476096,7
3177480192,9
3177545728,8
3177574400,5
3177603072,6
3177660416,2
3177664512,7
3177693184,6
3177697280,8
3177701376,6
3177787392,5
3177791488,5
3177820160,6
3177910272,7
3177914368,5
3178127360,9
3178131456,8
3178160128,8
3178221568,9
3178315776,10
3178590208,5
3178647552,5
3178688512,9
3178807296,6
3178962944,3
3179020288,8
3179118592,4
3179155456,8
3179184128,8
3179212800,5
3179282432,8
3179339776,7
3179372544,6
3179401216,5
3179429888,5
3179433984,6
3179528192,6
3179618304,9
3179655168,5
3179683840,9
3179745280,7
3179773952,7
3179802624,7
3179872256,5
3179900928,7
3180056576,7
3180085248,7
2597502976,2
16247040512,4
235466752,5
235470848,2
3180122112,6
2216837120,4
1952055296,4
190701568,10
2282115072,1
3180224512,4
16247041024,4
2597507072,7
16247041536,6
16247042048,10
16247042560,10
3180269568,6
3180273664,8
3180343296,6
3180404736,7
3180408832,5
3180810240,5
3180900352,7
2282119168,1
3180961792,5
3180990464,6
3181056000,3
3181084672,3
3181146112,4
3181178880,4
3181211648,4
3181277184,6
3181305856,7
3181334528,9
3181395968,6
3181457408,6
2282123264,2
3181518848,5
3181584384,7
3181588480,5
3181608960,4
3181613056,6
3181625344,6
3181658112,5
3181723648,6
3181752320,5
3181842432,6
3181871104,8
3181875200,5
3181879296,6
3181936640,6
3182059520,8
3182063616,8
3182096384,9
3182125056,7
3182153728,10
3182182400,8
3182243840,4
3182272512,4
3182276608,6
3182280704,11
16301203456,6
16235843584,6
2605051904,15
16235847680,7
16247043072,3
485142528,12
485146624,4
2767192064,11
2767196160,6
16247043584,7
3182342144,9
2737205248,1
2737139712,1
2737074176,2
2737008640,2
2523189248,1
2523123712,1
2523058176,1
2522992640,1
232169472,1
232235008,1
232103936,1
232038400,1
231710720,2
231645184,2
231907328,1
231841792,3
231776256,2
231972864,1
2622136320,1
2622070784,2
2737270784,1
16129323008,1
16129585152,1
16129519616,1
16129454080,1
16129388544,1
3004395520,2
3004723200,2
3004657664,1
3004592128,2
3004854272,1
3004526592,2
3004461056,2
3004919808,1
3004788736,1
3004985344,2
2971054080,1
2970988544,1
3011112960,1
3011178496,1
3011244032,1
3011309568,1
3011375104,1
3011440640,1
3011571712,1
3011506176,1
1257095168,1
931876864,3
1257029632,1
3011637248,1
3011702784,1
931680256,4
931745792,3
931811328,3
3011768320,1
932007936,3
931942400,3
16250548224,1
16250613760,1
16250679296,1
16250810368,2
16250744832,1
16250875904,1
932073472,3
932139008,3
932204544,3
16095354880,1
932270080,3
16095420416,1
16095485952,1
16095551488,1
16095617024,1
16095682560,1
16095748096,1
16096010240,1
16095944704,1
16095813632,1
16095879168,1
438157312,1
438091776,1
438353920,1
438288384,1
438222848,1
249937920,1
250003456,1
250134528,1
250068992,1
249872384,1
249823232,7
221044736,2
250462208,1
250200064,1
250265600,1
250396672,1
250331136,1
221110272,2
221175808,2
250527744,4
2678468608,1
2678272000,1
2678337536,1
2678206464,1
2678403072,1
2678599680,1
2678140928,1
2678534144,1
2678665216,1
221241344,2
221306880,4
209547264,1
209481728,1
16305852416,2
16305917952,2
16305786880,2
16305655808,2
16305721344,2
16305983488,2
16305590272,2
16306049024,1
16306114560,1
2678730752,1
2678861824,1
2678796288,1
16306180096,1
1256198144,1
16307290112,1
16307224576,1
16307355648,1
16307159040,1
16307421184,1
16307486720,1
16306245632,1
16306311168,1
16307552256,1
1256329216,1
1256394752,7
1256263680,1
2619465728,12
2619498496,10
2598543360,11
2864140288,1
2864074752,1
16277499904,2
16277565440,2
16277630976,2
16277762048,2
16277696512,2
16277434368,2
16277401600,5
16277827584,2
2632003584,1
16277893120,2
2632462336,1
2632396800,1
2632331264,1
2632265728,1
2632069120,1
2632134656,1
2632200192,1
2904158208,1
2904223744,1
2522570752,1
2522636288,1
2904485888,1
2904551424,1
2904420352,1
2904354816,1
2904289280,1
16301207552,1
2522898432,1
2522832896,1
2522767360,1
2522701824,1
16205889536,5
3182374912,6
2522963968,1
3182415872,3
2282127360,1
3182419968,5
1257242624,14
683249664,25
683130880,14
219369472,7
16247044096,6
683724800,14
683667456,14
16247045120,16
16247044608,7
686202880,1
686157824,1
693776384,1
686166016,1
693739520,1
684322816,1
693731328,1
705298432,1
722206720,3
705839104,1
705282048,1
695164928,1
694235136,1
704933888,1
3182755840,7
3183017984,4
3183267840,5
426901504,13
264056832,10
3183271936,9
398397440,7
3183304704,6
16096768000,3
16180994048,12
724819968,15
16096833536,2
16096899072,2
16096964608,2
16097030144,2
16097095680,2
3183308800,5
157908992,5
16097161216,2
16248827904,3
16248893440,1
16097226752,2
16248958976,1
16249024512,1
16249090048,1
16249155584,1
16249221120,1
16103804928,10
16249286656,1
16290877440,12
16103878656,1
16103870464,3
16275357696,17
3248214016,3
3183357952,5
3183386624,3
3183480832,6
16098172928,12
219373568,5
3183484928,7
3183517696,7
3183611904,7
3183640576,7
3183669248,8
3183763456,8
16205930496,1
16205996032,1
16206061568,1
16206127104,1
16206192640,1
16206258176,1
16206323712,1
16206389248,1
3183800320,5
3183837184,7
3228631040,2
3184082944,4
3184177152,5
3184209920,6
3184332800,7
3184365568,7
3184390144,6
3184427008,11
3184517120,4
3184521216,6
2282131456,3
3184644096,6
3184672768,7
3184705536,8
3184709632,5
3184738304,8
3184889856,7
3184984064,5
3185070080,9
3185106944,8
3185201152,8
3185295360,9
3185324032,9
3185479680,11
3185725440,4
3185758208,7
3185881088,8
3185913856,6
3186212864,6
3186282496,6
3186319360,6
3186348032,7
3186352128,6
3186380800,7
3186438144,6
3186536448,6
3186565120,10
3186814976,5
3186909184,5
3187027968,5
728334336,24
3187064832,7
3187122176,6
3187154944,9
3187183616,6
3187212288,6
3187245056,6
3187306496,6
3187310592,6
3187339264,8
3187367936,4
3187396608,3
3187466240,7
3187494912,5
3187527680,8
3187556352,5
3187585024,5
3187613696,5
3187617792,6
3187650560,6
3187679232,6
3187683328,5
3187712000,5
3187740672,5
3187769344,2
3187802112,3
3187806208,7
3187867648,5
3187896320,5
3187924992,2
3187929088,5
3187957760,3
3188019200,6
3188023296,5
3188027392,5
3188084736,6
3188113408,5
3188146176,5
3188211712,5
3188240384,4
3188269056,4
3188273152,3
3188301824,4
3188359168,9
3188396032,3
3188424704,6
3188453376,8
3188457472,4
3188486144,8
3188547584,4
1257287680,3
1257320448,3
1257353216,3
2738184192,7
2738151424,6
2738216960,7
16097271808,7
16097296384,1
16097329152,2
16097361920,1
3188588544,6
3248975872,15
3188686848,6
3188690944,7
3188879360,5
3188908032,6
3189035008,7
3189190656,9
219377664,4
3189284864,7
3189379072,7
3189407744,8
3189411840,8
3189592064,5
3189620736,4
2606501888,8
3189903360,5
3189964800,9
3189993472,12
3190153216,6
3190181888,8
3190210560,9
3190214656,8
3190276096,8
3190341632,5
3190370304,5
3190403072,4
3190636544,5
3190669312,5
3190697984,4
3190972416,6
3191001088,5
3191029760,5
3191033856,7
3191095296,5
3191156736,7
3191189504,4
2282135552,2
3191369728,5
3191402496,7
728772608,25
3191439360,3
3191496704,6
3191590912,6
3191685120,6
3191713792,7
3191742464,4
3191775232,5
3191803904,7
3191808000,8
3191812096,6
3191840768,6
3191869440,8
3191902208,8
3191930880,9
3191996416,5
3192053760,5
3192086528,5
3192143872,4
3192180736,4
3192242176,6
2282139648,2
3192369152,3
3192496128,4
3192524800,4
3192586240,3
3192619008,3
3192647680,3
3192651776,5
3192778752,5
3192807424,6
3192868864,4
3193139200,3
3193180160,7
3193208832,8
3193364480,7
3193425920,8
3193511936,3
3193696256,4
3193729024,7
3193884672,2
3193917440,4
3193946112,4
3193978880,6
3194007552,3
3194040320,6
3194130432,5
3194138624,8
3194257408,6
3194286080,7
3194380288,7
3194413056,6
3194441728,6
3194511360,6
2282143744,3
3194527744,7
16097525760,5
16097558528,5
1006157824,13
16097591296,1
1006161920,4
1006194688,4
1006227456,4
16249331712,6
1006260224,4
16249360384,3
16249393152,3
16249425920,3
3194552320,7
3194585088,8
3194646528,4
3194675200,6
3194679296,6
3194707968,5
3194736640,6
3194769408,7
3194802176,6
3194892288,7
3194920960,4
3194949632,2
3194953728,4
3194982400,1
3195076608,3
3195080704,5
3195109376,6
3195138048,5
3195166720,5
3195170816,4
3195199488,6
3195203584,6
16301211648,1
16235851776,6
16235855872,5
731111424,3
16301215744,1
3195265024,4
2916229120,7
3195273216,5
3195301888,4
2626453504,13
2577272832,5
3195502592,6
3195621376,5
2606505984,8
3195805696,8
3195809792,8
3195838464,6
728780800,19
3195875328,6
3195908096,5
3195965440,8
3195994112,10
3196026880,4
3196055552,11
3196059648,5
3196121088,7
3196207104,8
3196211200,7
3196243968,8
3196366848,11
3196395520,11
3196432384,7
3196461056,6
3196489728,7
3196493824,5
3196522496,6
2282147840,2
3196612608,9
3196616704,4
16137428992,9
3196706816,3
3196719104,6
2282151936,1
2282156032,5
3196723200,6
3196760064,7
3196821504,7
3196854272,7
3196915712,7
3196944384,6
3197005824,6
3197034496,7
3197038592,8
3197042688,5
3197104128,4
3197165568,5
3197394944,3
3197427712,7
3197456384,4
3197485056,6
3197575168,6
3197607936,4
3197759488,7
3197788160,3
3197792256,5
3197943808,2
3197976576,4
3197980672,10
3198013440,7
3198038016,5
3198099456,4
3198128128,7
3198132224,5
3198160896,1
3198226432,7
3198234624,7
3198386176,3
3198390272,8
3198480384,5
3198509056,5
3198570496,5
16249589760,5
3198697472,4
3198791680,2
3198943232,6
3198980096,9
3199008768,9
3199037440,6
3199127552,8
3199164416,5
3199221760,5
3199225856,4
760451072,3
2282160128,1
3199254528,4
3199283200,4
3199311872,4
3199315968,2
3199344640,3
3199348736,3
3199381504,6
3199438848,7
3199471616,8
3199533056,7
3199537152,8
3199565824,6
3199594496,6
3199627264,6
3199717376,6
3199721472,5
3199750144,6
3199873024,5
3199905792,6
3199971328,6
3200000000,8
3200094208,7
729014272,126
3200098304,3
3200126976,7
3200155648,7
3200188416,6
3200217088,4
3200278528,5
3200282624,7
3200311296,5
3200344064,5
3200372736,5
3200401408,6
3200466944,6
3029372928,10
2616729600,12
2616762368,1
2616795136,3
2616827904,2
2542354432,1
2542321664,1
16206434304,13
2542387200,1
16206446592,1
16206479360,1
16206512128,1
3200516096,5
3200606208,8
3200634880,10
3200663552,5
3200667648,5
3200671744,7
3200700416,6
3200704512,6
3200733184,9
3200761856,8
3200790528,7
3200823296,6
3200851968,8
3200856064,12
3200860160,5
3200888832,8
3200917504,10
3200950272,5
3200978944,9
3201040384,5
3201044480,7
3201073152,10
3201101824,7
3201105920,9
3201134592,3
3201138688,7
3201167360,6
3201171456,7
3201200128,9
3201228800,7
3201232896,11
3201327104,9
3201417216,8
3201445888,8
2606510080,9
3201511424,8
3201540096,6
3201671168,6
3201699840,2
3201822720,6
3201855488,5
3201916928,7
3201949696,5
3201974272,6
3201978368,6
3202007040,10
3202011136,3
3202015232,4
3202072576,3
3202138112,7
3202170880,6
3202609152,8
3202707456,8
3202793472,4
3202953216,6
3203694592,8
3203756032,7
3203817472,4
3203850240,5
3203907584,7
3203977216,7
2916233216,6
3204005888,9
3204009984,6
3204038656,11
3204071424,8
3204128768,8
3204161536,6
3204227072,4
3204255744,7
3204288512,6
3204317184,7
3204345856,6
3204349952,4
729329664,14
3204382720,4
16249593856,4
3204444160,7
3204476928,6
3204513792,2
3204632576,8
3204661248,9
3204694016,9
3204698112,6
3204788224,10
3204816896,8
3204849664,10
3204878336,7
3204907008,7
3204911104,7
3204972544,5
3205062656,4
3205091328,5
3205316608,8
3205468160,4
760455168,1
3205681152,7
3205742592,9
3205775360,7
3205804032,8
3205902336,4
3205931008,8
3205963776,8
3206086656,6
3206115328,5
3206148096,5
760459264,2
3206254592,4
2767347712,4
2767380480,3
3206262784,5
2768965632,9
2767413248,2
2768986112,5
2769018880,2
2769051648,3
16260141056,1
16260173824,1
16260206592,1
3206307840,5
3206336512,3
3206369280,3
3206459392,5
3206520832,7
3206524928,5
3206553600,4
3206610944,5
3206737920,4
3206926336,5
16235859968,4
16301219840,5
3206930432,3
3206963200,3
3206967296,8
3206995968,5
3207000064,6
3207061504,5
3207065600,5
3207090176,4
3207094272,4
2026102784,4
3207131136,6
3207254016,6
3207344128,3
2606514176,10
3207467008,3
3207503872,7
3207532544,6
3207659520,5
3207716864,7
3207749632,6
3207778304,4
3207806976,6
3207811072,4
3207843840,7
3207933952,4
3207938048,7
3207966720,4
3207995392,4
3208028160,6
3208056832,4
3208060928,6
3208122368,7
3208212480,2
3208245248,5
3208306688,3
3208339456,4
760463360,3
3208368128,3
3208433664,7
3208466432,6
3208679424,4
3208708096,4
3208740864,5
3208830976,7
729341952,18
3208835072,5
3208953856,6
3209015296,4
3209170944,7
3209236480,4
3209326592,3
3209412608,8
3209445376,8
3209699328,9
3209969664,8
16249597952,6
3210072064,4
3210100736,5
3210166272,5
3210321920,4
